user_id,account_id,user_first_name,user_last_name,role_type,user_status,created_at_utc,activated_at_utc,deactivated_at_utc
usr_00676,acc_0055,Larry,Smith,admin,active,2026-01-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00677,acc_0055,Maria,Hines,manager,deactivated,2025-12-19 00:00:00+00:00,2025-12-21 00:00:00+00:00,2025-12-29 00:00:00+00:00
usr_00678,acc_0055,Tina,Robles,member,active,2026-01-02 00:00:00+00:00,2026-01-03 00:00:00+00:00,
usr_00679,acc_0055,Victor,Paul,admin,active,2025-12-09 00:00:00+00:00,2025-12-12 00:00:00+00:00,
usr_00680,acc_0055,Charles,Webster,member,active,2026-01-05 00:00:00+00:00,2026-01-07 00:00:00+00:00,
usr_00681,acc_0055,Matthew,Davis,member,active,2026-01-18 00:00:00+00:00,2026-01-20 00:00:00+00:00,
usr_00682,acc_0055,Lisa,Phillips,member,active,2025-10-06 00:00:00+00:00,2025-10-07 00:00:00+00:00,
usr_00683,acc_0055,Aaron,Rosales,member,active,2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,
usr_00684,acc_0055,Cynthia,Holmes,member,active,2025-12-07 00:00:00+00:00,2025-12-07 00:00:00+00:00,
usr_00685,acc_0055,Abigail,Osborne,member,active,2025-10-17 00:00:00+00:00,2025-10-20 00:00:00+00:00,
usr_00686,acc_0055,Jody,Scott,member,active,2025-12-25 00:00:00+00:00,2025-12-26 00:00:00+00:00,
usr_00687,acc_0056,Mitchell,Sweeney,member,active,2025-11-29 00:00:00+00:00,2025-12-02 00:00:00+00:00,
usr_00688,acc_0056,Sharon,Kline,member,active,2026-01-24 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00689,acc_0056,Danny,Jackson,member,active,2026-01-28 00:00:00+00:00,2026-01-28 00:00:00+00:00,
usr_00690,acc_0056,Robert,Quinn,member,active,2025-12-23 00:00:00+00:00,2025-12-25 00:00:00+00:00,
usr_00691,acc_0056,Kevin,Lutz,member,active,2026-01-21 00:00:00+00:00,2026-01-23 00:00:00+00:00,
usr_00692,acc_0056,Anita,Williams,admin,active,2025-10-02 00:00:00+00:00,2025-10-02 00:00:00+00:00,
usr_00693,acc_0056,Jeff,Young,member,deactivated,2025-09-11 00:00:00+00:00,2025-09-13 00:00:00+00:00,2025-10-15 00:00:00+00:00
usr_00694,acc_0056,Paul,Escobar,member,active,2026-01-20 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00695,acc_0056,Shannon,Lyons,member,active,2025-09-24 00:00:00+00:00,2025-09-26 00:00:00+00:00,
usr_00696,acc_0056,Sandra,Howard,member,active,2026-01-05 00:00:00+00:00,2026-01-08 00:00:00+00:00,
usr_00697,acc_0056,Anthony,Jackson,member,active,2025-10-21 00:00:00+00:00,2025-10-23 00:00:00+00:00,
usr_00698,acc_0056,Justin,Santana,member,active,2025-11-02 00:00:00+00:00,2025-11-04 00:00:00+00:00,
usr_00699,acc_0056,Dylan,Williams,admin,active,2025-09-07 00:00:00+00:00,2025-09-09 00:00:00+00:00,
usr_00700,acc_0056,Jennifer,Davies,manager,active,2025-11-11 00:00:00+00:00,2025-11-14 00:00:00+00:00,
usr_00701,acc_0056,Kelsey,Johnson,member,active,2025-12-05 00:00:00+00:00,2025-12-07 00:00:00+00:00,
usr_00702,acc_0056,Allen,Rivera,member,active,2025-10-08 00:00:00+00:00,2025-10-10 00:00:00+00:00,
usr_00703,acc_0056,Krista,Jimenez,member,active,2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,
usr_00704,acc_0056,Nicole,Matthews,member,active,2025-10-03 00:00:00+00:00,2025-10-04 00:00:00+00:00,
usr_00705,acc_0057,Steven,Fuentes,member,active,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00,
usr_00706,acc_0057,Caitlin,Perry,member,active,2026-01-15 00:00:00+00:00,2026-01-18 00:00:00+00:00,
usr_00707,acc_0057,Laura,Walls,member,active,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00708,acc_0057,Sara,Nguyen,manager,active,2026-01-15 00:00:00+00:00,2026-01-16 00:00:00+00:00,
usr_00709,acc_0057,Jeremiah,Kelly,member,active,2026-01-11 00:00:00+00:00,2026-01-12 00:00:00+00:00,
usr_00710,acc_0057,Jean,Esparza,member,active,2026-01-25 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00711,acc_0057,Christian,Morris,member,active,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00712,acc_0057,Michael,Simpson,member,active,2026-01-15 00:00:00+00:00,2026-01-17 00:00:00+00:00,
usr_00713,acc_0057,Renee,Jones,manager,active,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00714,acc_0057,Courtney,Marsh,member,active,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00,
usr_00715,acc_0057,Amanda,Meyer,member,active,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00716,acc_0058,Sean,Valencia,member,active,2025-10-24 00:00:00+00:00,2025-10-24 00:00:00+00:00,
usr_00717,acc_0058,Stephen,Nunez,member,active,2025-12-29 00:00:00+00:00,2026-01-01 00:00:00+00:00,
usr_00718,acc_0058,Anthony,Perry,manager,active,2025-10-06 00:00:00+00:00,2025-10-07 00:00:00+00:00,
usr_00719,acc_0058,Ann,Williams,member,active,2025-11-17 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00720,acc_0058,Shelley,Bailey,member,active,2026-01-03 00:00:00+00:00,2026-01-05 00:00:00+00:00,
usr_00721,acc_0058,David,Tucker,member,deactivated,2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-26 00:00:00+00:00
usr_00722,acc_0058,Austin,James,member,active,2025-12-31 00:00:00+00:00,2026-01-02 00:00:00+00:00,
usr_00723,acc_0058,Colleen,Hayes,member,active,2025-10-19 00:00:00+00:00,2025-10-19 00:00:00+00:00,
usr_00724,acc_0058,Lynn,Allen,member,active,2025-11-29 00:00:00+00:00,2025-11-29 00:00:00+00:00,
usr_00725,acc_0058,Russell,Walker,member,active,2025-11-02 00:00:00+00:00,2025-11-02 00:00:00+00:00,
usr_00726,acc_0058,Christopher,Mora,manager,active,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,
usr_00727,acc_0058,Deanna,Bauer,admin,active,2025-10-21 00:00:00+00:00,2025-10-24 00:00:00+00:00,
usr_00728,acc_0059,Diane,Wood,member,active,2025-12-20 00:00:00+00:00,2025-12-21 00:00:00+00:00,
usr_00729,acc_0059,Jesse,Summers,member,active,2025-11-28 00:00:00+00:00,2025-11-30 00:00:00+00:00,
usr_00730,acc_0059,Lisa,Miller,manager,active,2025-10-28 00:00:00+00:00,2025-10-29 00:00:00+00:00,
usr_00731,acc_0059,Amy,Day,member,active,2025-10-07 00:00:00+00:00,2025-10-09 00:00:00+00:00,
usr_00732,acc_0059,Kristie,Ramirez,member,active,2025-11-10 00:00:00+00:00,2025-11-13 00:00:00+00:00,
usr_00733,acc_0059,Joe,Roberts,member,active,2025-11-15 00:00:00+00:00,2025-11-18 00:00:00+00:00,
usr_00734,acc_0059,Michael,Mason,manager,active,2026-01-03 00:00:00+00:00,2026-01-03 00:00:00+00:00,
usr_00735,acc_0059,Elizabeth,Andrews,member,active,2025-12-12 00:00:00+00:00,2025-12-13 00:00:00+00:00,
usr_00736,acc_0059,Elizabeth,Phillips,manager,active,2025-11-11 00:00:00+00:00,2025-11-12 00:00:00+00:00,
usr_00737,acc_0059,Melanie,Wright,manager,active,2026-01-02 00:00:00+00:00,2026-01-04 00:00:00+00:00,
usr_00738,acc_0059,Sherry,Myers,member,deactivated,2025-11-28 00:00:00+00:00,2025-11-29 00:00:00+00:00,2026-01-26 00:00:00+00:00
usr_00739,acc_0059,Jennifer,Holloway,member,active,2026-01-28 00:00:00+00:00,2026-01-29 00:00:00+00:00,
usr_00740,acc_0059,Alejandro,Knapp,member,active,2025-10-11 00:00:00+00:00,2025-10-11 00:00:00+00:00,
usr_00741,acc_0059,Steven,Beasley,member,active,2025-10-13 00:00:00+00:00,2025-10-15 00:00:00+00:00,
usr_00742,acc_0059,Elizabeth,Cross,manager,active,2026-01-16 00:00:00+00:00,2026-01-17 00:00:00+00:00,
usr_00743,acc_0060,Kimberly,Church,member,active,2025-12-15 00:00:00+00:00,2025-12-16 00:00:00+00:00,
usr_00744,acc_0060,Leon,Williams,member,active,2025-12-23 00:00:00+00:00,2025-12-24 00:00:00+00:00,
usr_00745,acc_0060,Bruce,Suarez,member,active,2025-12-27 00:00:00+00:00,2025-12-29 00:00:00+00:00,
usr_00746,acc_0060,Beverly,Diaz,member,active,2026-01-04 00:00:00+00:00,2026-01-05 00:00:00+00:00,
usr_00747,acc_0060,James,Johnson,manager,active,2026-01-14 00:00:00+00:00,2026-01-16 00:00:00+00:00,
usr_00748,acc_0060,Zachary,Clark,member,active,2025-12-25 00:00:00+00:00,2025-12-27 00:00:00+00:00,
usr_00749,acc_0060,Jerry,Valencia,manager,active,2025-12-15 00:00:00+00:00,2025-12-15 00:00:00+00:00,
usr_00750,acc_0060,Natalie,Alvarado,manager,active,2025-12-29 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00751,acc_0060,Anthony,Miller,manager,active,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00752,acc_0060,Angela,Stewart,manager,active,2026-01-23 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00753,acc_0060,Natasha,Middleton,member,active,2026-01-24 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00754,acc_0060,Dawn,Carney,member,deactivated,2026-01-05 00:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-24 00:00:00+00:00
usr_00755,acc_0060,Dustin,Hayden,manager,active,2026-01-05 00:00:00+00:00,2026-01-06 00:00:00+00:00,
usr_00756,acc_0061,Amy,Stafford,manager,active,2025-11-06 00:00:00+00:00,2025-11-08 00:00:00+00:00,
usr_00757,acc_0061,Margaret,Hebert,member,active,2025-12-18 00:00:00+00:00,2025-12-21 00:00:00+00:00,
usr_00758,acc_0061,Crystal,Macias,member,active,2025-09-29 00:00:00+00:00,2025-10-02 00:00:00+00:00,
usr_00759,acc_0061,Rebecca,Owens,member,deactivated,2025-11-03 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-11-25 00:00:00+00:00
usr_00760,acc_0061,Lisa,Scott,member,active,2025-10-12 00:00:00+00:00,2025-10-12 00:00:00+00:00,
usr_00761,acc_0061,Patrick,Payne,member,active,2025-11-06 00:00:00+00:00,2025-11-08 00:00:00+00:00,
usr_00762,acc_0061,David,Williams,manager,active,2025-11-04 00:00:00+00:00,2025-11-06 00:00:00+00:00,
usr_00763,acc_0061,Hayley,Dunn,manager,active,2025-11-02 00:00:00+00:00,2025-11-04 00:00:00+00:00,
usr_00764,acc_0061,Timothy,Ramirez,member,deactivated,2025-11-15 00:00:00+00:00,2025-11-15 00:00:00+00:00,2025-12-02 00:00:00+00:00
usr_00765,acc_0061,Lisa,Clark,member,active,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00766,acc_0061,Sean,Jordan,member,active,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,
usr_00767,acc_0061,Jennifer,Contreras,member,deactivated,2025-11-05 00:00:00+00:00,2025-11-06 00:00:00+00:00,2025-12-25 00:00:00+00:00
usr_00768,acc_0061,Douglas,Webb,member,active,2025-09-28 00:00:00+00:00,2025-10-01 00:00:00+00:00,
usr_00769,acc_0061,Katelyn,Rodriguez,member,active,2025-10-09 00:00:00+00:00,2025-10-11 00:00:00+00:00,
usr_00770,acc_0061,Michelle,Irwin,manager,active,2025-12-19 00:00:00+00:00,2025-12-22 00:00:00+00:00,
usr_00771,acc_0061,Lisa,Robinson,member,active,2025-12-14 00:00:00+00:00,2025-12-17 00:00:00+00:00,
usr_00772,acc_0061,Kimberly,Riley,manager,active,2025-10-10 00:00:00+00:00,2025-10-12 00:00:00+00:00,
usr_00773,acc_0061,Emily,Huff,member,active,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00774,acc_0062,George,Becker,admin,active,2025-10-19 00:00:00+00:00,2025-10-22 00:00:00+00:00,
usr_00775,acc_0062,Mark,Alexander,member,active,2025-12-09 00:00:00+00:00,2025-12-11 00:00:00+00:00,
usr_00776,acc_0062,Juan,Tanner,manager,active,2025-12-20 00:00:00+00:00,2025-12-23 00:00:00+00:00,
usr_00777,acc_0062,Kelly,Davis,manager,active,2025-11-19 00:00:00+00:00,2025-11-21 00:00:00+00:00,
usr_00778,acc_0062,Brenda,Nichols,member,active,2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00779,acc_0062,Michael,Martinez,member,active,2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00780,acc_0062,Donna,Gordon,member,active,2025-10-13 00:00:00+00:00,2025-10-16 00:00:00+00:00,
usr_00781,acc_0062,Patricia,Evans,member,active,2026-01-01 00:00:00+00:00,2026-01-02 00:00:00+00:00,
usr_00782,acc_0062,Victoria,Collier,admin,active,2025-10-12 00:00:00+00:00,2025-10-15 00:00:00+00:00,
usr_00783,acc_0062,Adam,Chavez,manager,active,2025-12-23 00:00:00+00:00,2025-12-26 00:00:00+00:00,
usr_00784,acc_0062,Chelsea,Lopez,member,active,2025-12-27 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00785,acc_0063,Beth,Thompson,admin,deactivated,2025-11-24 00:00:00+00:00,2025-11-27 00:00:00+00:00,2026-01-29 00:00:00+00:00
usr_00786,acc_0063,Ryan,Anderson,member,active,2026-01-31 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00787,acc_0063,Jessica,Crawford,member,active,2025-10-29 00:00:00+00:00,2025-10-30 00:00:00+00:00,
usr_00788,acc_0063,Nicole,Atkins,manager,active,2026-01-22 00:00:00+00:00,2026-01-25 00:00:00+00:00,
usr_00789,acc_0063,John,Herman,manager,deactivated,2025-12-28 00:00:00+00:00,2025-12-28 00:00:00+00:00,2026-01-19 00:00:00+00:00
usr_00790,acc_0063,Cynthia,Mullins,member,active,2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00,
usr_00791,acc_0063,Eric,Miller,member,active,2025-12-19 00:00:00+00:00,2025-12-22 00:00:00+00:00,
usr_00792,acc_0063,Scott,Reid,member,active,2026-01-05 00:00:00+00:00,2026-01-08 00:00:00+00:00,
usr_00793,acc_0063,Michael,King,member,active,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,
usr_00794,acc_0064,Lori,Martinez,manager,active,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00795,acc_0064,Renee,Rodriguez,member,active,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,
usr_00796,acc_0064,Monica,Mejia,member,active,2026-01-13 00:00:00+00:00,2026-01-16 00:00:00+00:00,
usr_00797,acc_0064,Alexa,Jones,manager,active,2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00,
usr_00798,acc_0064,Jennifer,Delacruz,member,active,2026-01-23 00:00:00+00:00,2026-01-24 00:00:00+00:00,
usr_00799,acc_0064,Debra,Nguyen,member,active,2026-01-02 00:00:00+00:00,2026-01-04 00:00:00+00:00,
usr_00800,acc_0064,Amber,Watson,manager,active,2026-01-23 00:00:00+00:00,2026-01-23 00:00:00+00:00,
usr_00801,acc_0064,Derek,Conway,member,active,2026-01-06 00:00:00+00:00,2026-01-07 00:00:00+00:00,
usr_00802,acc_0064,Joseph,White,manager,active,2026-01-03 00:00:00+00:00,2026-01-06 00:00:00+00:00,
usr_00803,acc_0064,Stephanie,Coleman,member,active,2026-01-13 00:00:00+00:00,2026-01-15 00:00:00+00:00,
usr_00804,acc_0064,Brooke,Nash,member,active,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00805,acc_0064,Darin,Walters,member,active,2026-01-04 00:00:00+00:00,2026-01-06 00:00:00+00:00,
usr_00806,acc_0064,Michael,Allen,manager,active,2026-01-21 00:00:00+00:00,2026-01-24 00:00:00+00:00,
usr_00807,acc_0064,Dennis,Garcia,member,active,2026-01-06 00:00:00+00:00,2026-01-07 00:00:00+00:00,
usr_00808,acc_0064,David,Meyers,admin,active,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00809,acc_0065,Oscar,Oliver,manager,active,2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00,
usr_00810,acc_0065,Kelly,Meza,member,active,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00811,acc_0065,Andrew,White,manager,active,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00812,acc_0065,Tyler,Campbell,manager,active,2025-12-28 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00813,acc_0065,Sarah,Graves,manager,active,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,
usr_00814,acc_0065,Steven,Stewart,member,active,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00,
usr_00815,acc_0065,Ricardo,Werner,member,active,2026-01-05 00:00:00+00:00,2026-01-08 00:00:00+00:00,
usr_00816,acc_0065,Patrick,Torres,member,deactivated,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-26 00:00:00+00:00
usr_00817,acc_0065,Joseph,Wilson,member,active,2026-01-02 00:00:00+00:00,2026-01-05 00:00:00+00:00,
usr_00818,acc_0065,Mark,Vasquez,member,active,2025-12-29 00:00:00+00:00,2026-01-01 00:00:00+00:00,
usr_00819,acc_0065,James,Miller,manager,active,2026-01-08 00:00:00+00:00,2026-01-10 00:00:00+00:00,
usr_00820,acc_0065,Ruben,Reyes,member,active,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00821,acc_0065,Rose,Walls,member,active,2026-01-19 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00822,acc_0065,Michael,Rios,member,active,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00823,acc_0065,Nicole,Jordan,member,active,2025-12-28 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00824,acc_0066,Victor,Ortega,manager,active,2025-10-14 00:00:00+00:00,2025-10-17 00:00:00+00:00,
usr_00825,acc_0066,Dana,Petersen,member,active,2025-12-02 00:00:00+00:00,2025-12-04 00:00:00+00:00,
usr_00826,acc_0066,Timothy,Brown,member,active,2025-11-18 00:00:00+00:00,2025-11-18 00:00:00+00:00,
usr_00827,acc_0066,Philip,Rosario,manager,active,2026-01-25 00:00:00+00:00,2026-01-27 00:00:00+00:00,
usr_00828,acc_0066,Nicole,Winters,member,active,2025-12-18 00:00:00+00:00,2025-12-20 00:00:00+00:00,
usr_00829,acc_0066,Brittany,Gutierrez,admin,active,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,
usr_00830,acc_0066,James,Harris,manager,active,2025-10-11 00:00:00+00:00,2025-10-14 00:00:00+00:00,
usr_00831,acc_0066,Kristopher,Dawson,manager,active,2026-01-07 00:00:00+00:00,2026-01-10 00:00:00+00:00,
usr_00832,acc_0066,Phillip,Pierce,member,active,2025-11-12 00:00:00+00:00,2025-11-12 00:00:00+00:00,
usr_00833,acc_0066,Ashlee,Wilson,member,active,2025-12-05 00:00:00+00:00,2025-12-06 00:00:00+00:00,
usr_00834,acc_0066,Nicholas,Morrison,manager,active,2025-11-25 00:00:00+00:00,2025-11-27 00:00:00+00:00,
usr_00835,acc_0066,Joseph,Romero,manager,active,2025-11-05 00:00:00+00:00,2025-11-08 00:00:00+00:00,
usr_00836,acc_0066,Kevin,Carlson,member,active,2025-10-16 00:00:00+00:00,2025-10-18 00:00:00+00:00,
usr_00837,acc_0066,Victoria,Johnson,manager,active,2025-12-15 00:00:00+00:00,2025-12-15 00:00:00+00:00,
usr_00838,acc_0067,Jodi,Gardner,member,active,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,
usr_00839,acc_0067,Michelle,West,member,active,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00840,acc_0067,Patty,Roy,member,active,2026-01-11 00:00:00+00:00,2026-01-14 00:00:00+00:00,
usr_00841,acc_0067,Donald,Moran,manager,active,2026-01-02 00:00:00+00:00,2026-01-04 00:00:00+00:00,
usr_00842,acc_0067,Amanda,Love,member,active,2025-12-23 00:00:00+00:00,2025-12-26 00:00:00+00:00,
usr_00843,acc_0067,Jennifer,Hudson,member,deactivated,2025-12-25 00:00:00+00:00,2025-12-27 00:00:00+00:00,2026-01-25 00:00:00+00:00
usr_00844,acc_0067,Tony,Hall,manager,active,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,
usr_00845,acc_0067,Alyssa,Guerra,member,active,2025-11-09 00:00:00+00:00,2025-11-10 00:00:00+00:00,
usr_00846,acc_0067,Cynthia,Green,manager,deactivated,2026-01-11 00:00:00+00:00,2026-01-13 00:00:00+00:00,2026-01-31 00:00:00+00:00
usr_00847,acc_0067,Cynthia,Bernard,manager,active,2025-11-22 00:00:00+00:00,2025-11-22 00:00:00+00:00,
usr_00848,acc_0067,Gregory,Moreno,member,active,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,
usr_00849,acc_0067,Brian,Jenkins,member,deactivated,2025-12-01 00:00:00+00:00,2025-12-03 00:00:00+00:00,2026-01-14 00:00:00+00:00
usr_00850,acc_0067,Joseph,Foster,manager,active,2025-12-28 00:00:00+00:00,2025-12-31 00:00:00+00:00,
usr_00851,acc_0067,Austin,Ruiz,admin,active,2025-12-23 00:00:00+00:00,2025-12-24 00:00:00+00:00,
usr_00852,acc_0067,Kyle,Wagner,member,active,2025-12-03 00:00:00+00:00,2025-12-05 00:00:00+00:00,
usr_00853,acc_0067,Benjamin,Moore,admin,active,2026-01-06 00:00:00+00:00,2026-01-07 00:00:00+00:00,
usr_00854,acc_0067,Daniel,Gutierrez,member,active,2025-11-02 00:00:00+00:00,2025-11-04 00:00:00+00:00,
usr_00855,acc_0067,Diane,Williams,manager,active,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00856,acc_0068,James,Hoffman,manager,active,2025-12-12 00:00:00+00:00,2025-12-13 00:00:00+00:00,
usr_00857,acc_0068,Jennifer,Wilson,manager,active,2025-09-09 00:00:00+00:00,2025-09-09 00:00:00+00:00,
usr_00858,acc_0068,Robert,Walker,manager,active,2025-09-20 00:00:00+00:00,2025-09-21 00:00:00+00:00,
usr_00859,acc_0068,Mary,Johnson,member,active,2025-11-04 00:00:00+00:00,2025-11-04 00:00:00+00:00,
usr_00860,acc_0068,Angela,Romero,member,active,2025-11-05 00:00:00+00:00,2025-11-06 00:00:00+00:00,
usr_00861,acc_0068,Monica,Johnson,member,active,2025-12-19 00:00:00+00:00,2025-12-21 00:00:00+00:00,
usr_00862,acc_0068,Ronald,Castillo,member,active,2025-11-05 00:00:00+00:00,2025-11-05 00:00:00+00:00,
usr_00863,acc_0068,Robert,Guerrero,member,active,2025-09-11 00:00:00+00:00,2025-09-12 00:00:00+00:00,
usr_00864,acc_0068,Sarah,Martinez,member,active,2025-11-15 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00865,acc_0068,Gail,Morgan,member,active,2025-09-10 00:00:00+00:00,2025-09-10 00:00:00+00:00,
usr_00866,acc_0068,Ronnie,Evans,member,active,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,
usr_00867,acc_0068,Monica,Griffin,member,active,2025-09-23 00:00:00+00:00,2025-09-25 00:00:00+00:00,
usr_00868,acc_0068,Jessica,Edwards,member,active,2025-10-01 00:00:00+00:00,2025-10-03 00:00:00+00:00,
usr_00869,acc_0068,Deanna,Wood,member,active,2025-10-06 00:00:00+00:00,2025-10-08 00:00:00+00:00,
usr_00870,acc_0068,Anthony,Atkins,member,active,2025-12-26 00:00:00+00:00,2025-12-28 00:00:00+00:00,
usr_00871,acc_0068,Pamela,Smith,member,active,2026-01-10 00:00:00+00:00,2026-01-13 00:00:00+00:00,
usr_00872,acc_0069,Daniel,Dorsey,member,active,2025-09-16 00:00:00+00:00,2025-09-17 00:00:00+00:00,
usr_00873,acc_0069,Alvin,Escobar,member,active,2025-12-17 00:00:00+00:00,2025-12-20 00:00:00+00:00,
usr_00874,acc_0069,Matthew,Walsh,member,active,2025-11-06 00:00:00+00:00,2025-11-06 00:00:00+00:00,
usr_00875,acc_0069,James,Wolf,member,active,2025-10-30 00:00:00+00:00,2025-11-02 00:00:00+00:00,
usr_00876,acc_0069,John,Dennis,member,active,2025-12-08 00:00:00+00:00,2025-12-09 00:00:00+00:00,
usr_00877,acc_0069,Todd,Henderson,manager,active,2026-01-28 00:00:00+00:00,2026-01-30 00:00:00+00:00,
usr_00878,acc_0069,Wesley,Martin,member,active,2026-01-14 00:00:00+00:00,2026-01-16 00:00:00+00:00,
usr_00879,acc_0069,Erin,Rodriguez,admin,active,2025-12-08 00:00:00+00:00,2025-12-08 00:00:00+00:00,
usr_00880,acc_0069,Michelle,Munoz,member,deactivated,2026-01-10 00:00:00+00:00,2026-01-13 00:00:00+00:00,2026-01-22 00:00:00+00:00
usr_00881,acc_0069,Heather,Shelton,member,active,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,
usr_00882,acc_0069,Michelle,Marquez,member,active,2025-10-19 00:00:00+00:00,2025-10-21 00:00:00+00:00,
usr_00883,acc_0069,Ryan,Joyce,member,active,2025-10-03 00:00:00+00:00,2025-10-05 00:00:00+00:00,
usr_00884,acc_0069,Earl,Carter,member,active,2025-09-17 00:00:00+00:00,2025-09-18 00:00:00+00:00,
usr_00885,acc_0069,Jennifer,Greene,member,active,2025-12-10 00:00:00+00:00,2025-12-13 00:00:00+00:00,
usr_00886,acc_0069,Wanda,Hill,member,active,2026-01-15 00:00:00+00:00,2026-01-17 00:00:00+00:00,
usr_00887,acc_0069,Gary,Berg,manager,active,2025-11-30 00:00:00+00:00,2025-11-30 00:00:00+00:00,
usr_00888,acc_0070,Christina,Brown,member,active,2026-01-22 00:00:00+00:00,2026-01-22 00:00:00+00:00,
usr_00889,acc_0070,Paul,Jacobs,member,active,2025-12-09 00:00:00+00:00,2025-12-10 00:00:00+00:00,
usr_00890,acc_0070,Tonya,Berg,admin,active,2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00,
usr_00891,acc_0070,Antonio,Young,manager,active,2025-12-18 00:00:00+00:00,2025-12-19 00:00:00+00:00,
usr_00892,acc_0070,Timothy,Villegas,member,active,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,
usr_00893,acc_0070,Michael,Butler,member,deactivated,2025-12-21 00:00:00+00:00,2025-12-21 00:00:00+00:00,2025-12-31 00:00:00+00:00
usr_00894,acc_0070,Mike,Forbes,member,active,2025-11-14 00:00:00+00:00,2025-11-16 00:00:00+00:00,
usr_00895,acc_0070,Julia,Torres,manager,active,2025-12-26 00:00:00+00:00,2025-12-29 00:00:00+00:00,
usr_00896,acc_0070,Aaron,Whitehead,admin,active,2025-12-31 00:00:00+00:00,2026-01-02 00:00:00+00:00,
usr_00897,acc_0070,Joshua,Howard,member,active,2025-11-15 00:00:00+00:00,2025-11-17 00:00:00+00:00,
usr_00898,acc_0070,Tammy,Morrow,member,active,2025-11-19 00:00:00+00:00,2025-11-20 00:00:00+00:00,
usr_00899,acc_0070,Steve,Durham,member,active,2025-11-14 00:00:00+00:00,2025-11-14 00:00:00+00:00,
usr_00900,acc_0070,Alexander,Andrews,admin,active,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,
